season,game_id,game_date,team_id,opp_team_id,is_home,won,pts_team,pts_opp,series_wins_team,series_wins_opp,series_score_diff,series_game_number,is_elimination_for_team,is_elimination_for_opp,days_rest_team,days_rest_opp,rest_diff,roll_pts_team,roll_pts_allowed_team,roll_margin_team,roll_win_pct_team,roll_games_team,roll_pts_opp,roll_pts_allowed_opp,roll_margin_opp,roll_win_pct_opp,roll_games_opp,stars_active_team,stars_active_opp,team_off_rating,opp_off_rating,diff_off_rating,team_def_rating,opp_def_rating,diff_def_rating,team_net_rating,opp_net_rating,diff_net_rating,team_pace,opp_pace,diff_pace,team_ts_pct,opp_ts_pct,diff_ts_pct,team_ast_pct,opp_ast_pct,diff_ast_pct,team_oreb_pct,opp_oreb_pct,diff_oreb_pct,team_dreb_pct,opp_dreb_pct,diff_dreb_pct,team_tm_tov_pct,opp_tm_tov_pct,diff_tm_tov_pct
2017-18,0041700173,2018-04-21,1610612762,1610612760,1,1,115,102,1,1,0,3,0,0,3,3,0,105.0,105.5,-0.5,0.5,2,105.5,105.0,0.5,0.5,2,3,3,107.4,110.1,-2.6999999999999886,103.0,106.4,-3.4000000000000057,4.4,3.7,0.7000000000000002,96.58,97.34,-0.7600000000000051,0.564,0.546,0.017999999999999905,0.586,0.535,0.050999999999999934,0.256,0.32,-0.064,0.756,0.725,0.031000000000000028,0.152,0.143,0.009000000000000008
2017-18,0041700173,2018-04-21,1610612760,1610612762,0,0,102,115,1,1,0,3,0,0,3,3,0,105.5,105.0,0.5,0.5,2,105.0,105.5,-0.5,0.5,2,3,3,110.1,107.4,2.6999999999999886,106.4,103.0,3.4000000000000057,3.7,4.4,-0.7000000000000002,97.34,96.58,0.7600000000000051,0.546,0.564,-0.017999999999999905,0.535,0.586,-0.050999999999999934,0.32,0.256,0.064,0.725,0.756,-0.031000000000000028,0.143,0.152,-0.009000000000000008
2017-18,0041700104,2018-04-22,1610612764,1610612761,1,1,106,98,1,2,-1,4,0,0,2,2,0,115.66666666666667,115.66666666666667,0.0,0.3333333333333333,3,115.66666666666667,115.66666666666667,0.0,0.6666666666666666,3,3,3,108.1,113.0,-4.900000000000006,107.7,105.3,2.4000000000000057,0.4,7.7,-7.3,97.67,98.02,-0.3499999999999943,0.56,0.575,-0.014999999999999902,0.631,0.59,0.041000000000000036,0.274,0.274,0.0,0.732,0.725,0.007000000000000006,0.148,0.135,0.012999999999999984
2017-18,0041700104,2018-04-22,1610612761,1610612764,0,0,98,106,2,1,1,4,0,0,2,2,0,115.66666666666667,115.66666666666667,0.0,0.6666666666666666,3,115.66666666666667,115.66666666666667,0.0,0.3333333333333333,3,3,3,113.0,108.1,4.900000000000006,105.3,107.7,-2.4000000000000057,7.7,0.4,7.3,98.02,97.67,0.3499999999999943,0.575,0.56,0.014999999999999902,0.59,0.631,-0.041000000000000036,0.274,0.274,0.0,0.725,0.732,-0.007000000000000006,0.135,0.148,-0.012999999999999984
2017-18,0041700114,2018-04-22,1610612749,1610612738,1,1,104,102,1,2,-1,4,0,0,2,2,0,109.66666666666667,108.33333333333333,1.3333333333333333,0.3333333333333333,3,108.33333333333333,109.66666666666667,-1.3333333333333333,0.6666666666666666,3,3,2,109.0,106.8,2.200000000000003,109.1,103.2,5.8999999999999915,-0.2,3.6,-3.8000000000000003,97.03,96.75,0.28000000000000114,0.571,0.552,0.018999999999999906,0.585,0.586,-0.0010000000000000009,0.244,0.263,-0.019000000000000017,0.709,0.739,-0.030000000000000027,0.142,0.144,-0.0020000000000000018
2017-18,0041700114,2018-04-22,1610612738,1610612749,0,0,102,104,2,1,1,4,0,0,2,2,0,108.33333333333333,109.66666666666667,-1.3333333333333333,0.6666666666666666,3,109.66666666666667,108.33333333333333,1.3333333333333333,0.3333333333333333,3,2,3,106.8,109.0,-2.200000000000003,103.2,109.1,-5.8999999999999915,3.6,-0.2,3.8000000000000003,96.75,97.03,-0.28000000000000114,0.552,0.571,-0.018999999999999906,0.586,0.585,0.0010000000000000009,0.263,0.244,0.019000000000000017,0.739,0.709,0.030000000000000027,0.144,0.142,0.0020000000000000018
2017-18,0041700134,2018-04-22,1610612754,1610612739,1,0,100,104,2,1,1,4,0,0,2,2,0,95.66666666666667,90.0,5.666666666666667,0.6666666666666666,3,90.0,95.66666666666667,-5.666666666666667,0.3333333333333333,3,3,3,108.5,112.0,-3.5,107.3,111.1,-3.799999999999997,1.3,1.0,0.30000000000000004,96.84,98.72,-1.8799999999999955,0.557,0.584,-0.026999999999999913,0.544,0.579,-0.03499999999999992,0.271,0.243,0.028000000000000025,0.721,0.73,-0.009000000000000008,0.136,0.139,-0.0030000000000000027
2017-18,0041700134,2018-04-22,1610612739,1610612754,0,1,104,100,1,2,-1,4,0,0,2,2,0,90.0,95.66666666666667,-5.666666666666667,0.3333333333333333,3,95.66666666666667,90.0,5.666666666666667,0.6666666666666666,3,3,3,112.0,108.5,3.5,111.1,107.3,3.799999999999997,1.0,1.3,-0.30000000000000004,98.72,96.84,1.8799999999999955,0.584,0.557,0.026999999999999913,0.579,0.544,0.03499999999999992,0.243,0.271,-0.028000000000000025,0.73,0.721,0.009000000000000008,0.139,0.136,0.0030000000000000027
2017-18,0041700154,2018-04-22,1610612759,1610612744,1,1,103,90,0,3,-3,4,1,0,3,3,0,96.66666666666667,113.0,-16.333333333333332,0.0,3,113.0,96.66666666666667,16.333333333333332,1.0,3,2,2,107.1,112.8,-5.700000000000003,104.1,106.8,-2.700000000000003,3.0,5.9,-2.9000000000000004,95.7,100.35,-4.6499999999999915,0.543,0.603,-0.05999999999999994,0.583,0.685,-0.10200000000000009,0.277,0.243,0.03400000000000003,0.741,0.712,0.029000000000000026,0.137,0.153,-0.015999999999999986
2017-18,0041700154,2018-04-22,1610612744,1610612759,0,0,90,103,3,0,3,4,0,1,3,3,0,113.0,96.66666666666667,16.333333333333332,1.0,3,96.66666666666667,113.0,-16.333333333333332,0.0,3,2,2,112.8,107.1,5.700000000000003,106.8,104.1,2.700000000000003,5.9,3.0,2.9000000000000004,100.35,95.7,4.6499999999999915,0.603,0.543,0.05999999999999994,0.685,0.583,0.10200000000000009,0.243,0.277,-0.03400000000000003,0.712,0.741,-0.029000000000000026,0.153,0.137,0.015999999999999986
2017-18,0041700144,2018-04-23,1610612750,1610612745,1,0,100,119,1,2,-1,4,0,0,2,2,0,101.33333333333333,103.66666666666667,-2.3333333333333335,0.3333333333333333,3,103.66666666666667,101.33333333333333,2.3333333333333335,0.6666666666666666,3,3,3,112.5,114.1,-1.5999999999999943,110.2,105.7,4.5,2.3,8.4,-6.1000000000000005,96.75,98.02,-1.269999999999996,0.566,0.59,-0.02400000000000002,0.553,0.557,-0.0040000000000000036,0.289,0.254,0.034999999999999976,0.72,0.75,-0.030000000000000027,0.128,0.141,-0.012999999999999984
2017-18,0041700144,2018-04-23,1610612745,1610612750,0,1,119,100,2,1,1,4,0,0,2,2,0,103.66666666666667,101.33333333333333,2.3333333333333335,0.6666666666666666,3,101.33333333333333,103.66666666666667,-2.3333333333333335,0.3333333333333333,3,3,3,114.1,112.5,1.5999999999999943,105.7,110.2,-4.5,8.4,2.3,6.1000000000000005,98.02,96.75,1.269999999999996,0.59,0.566,0.02400000000000002,0.557,0.553,0.0040000000000000036,0.254,0.289,-0.034999999999999976,0.75,0.72,0.030000000000000027,0.141,0.128,0.012999999999999984
2017-18,0041700174,2018-04-23,1610612762,1610612760,1,1,113,96,2,1,1,4,0,0,2,2,0,108.33333333333333,104.33333333333333,4.0,0.6666666666666666,3,104.33333333333333,108.33333333333333,-4.0,0.3333333333333333,3,3,3,107.4,110.1,-2.6999999999999886,103.0,106.4,-3.4000000000000057,4.4,3.7,0.7000000000000002,96.58,97.34,-0.7600000000000051,0.564,0.546,0.017999999999999905,0.586,0.535,0.050999999999999934,0.256,0.32,-0.064,0.756,0.725,0.031000000000000028,0.152,0.143,0.009000000000000008
2017-18,0041700174,2018-04-23,1610612760,1610612762,0,0,96,113,1,2,-1,4,0,0,2,2,0,104.33333333333333,108.33333333333333,-4.0,0.3333333333333333,3,108.33333333333333,104.33333333333333,4.0,0.6666666666666666,3,3,3,110.1,107.4,2.6999999999999886,106.4,103.0,3.4000000000000057,3.7,4.4,-0.7000000000000002,97.34,96.58,0.7600000000000051,0.546,0.564,-0.017999999999999905,0.535,0.586,-0.050999999999999934,0.32,0.256,0.064,0.725,0.756,-0.031000000000000028,0.143,0.152,-0.009000000000000008
2017-18,0041700115,2018-04-24,1610612738,1610612749,1,1,92,87,2,2,0,5,0,0,2,2,0,106.75,108.25,-1.5,0.5,4,108.25,106.75,1.5,0.5,4,2,3,106.8,109.0,-2.200000000000003,103.2,109.1,-5.8999999999999915,3.6,-0.2,3.8000000000000003,96.75,97.03,-0.28000000000000114,0.552,0.571,-0.018999999999999906,0.586,0.585,0.0010000000000000009,0.263,0.244,0.019000000000000017,0.739,0.709,0.030000000000000027,0.144,0.142,0.0020000000000000018
2017-18,0041700115,2018-04-24,1610612749,1610612738,0,0,87,92,2,2,0,5,0,0,2,2,0,108.25,106.75,1.5,0.5,4,106.75,108.25,-1.5,0.5,4,3,2,109.0,106.8,2.200000000000003,109.1,103.2,5.8999999999999915,-0.2,3.6,-3.8000000000000003,97.03,96.75,0.28000000000000114,0.571,0.552,0.018999999999999906,0.585,0.586,-0.0010000000000000009,0.244,0.263,-0.019000000000000017,0.709,0.739,-0.030000000000000027,0.142,0.144,-0.0020000000000000018
2017-18,0041700125,2018-04-24,1610612755,1610612748,1,1,104,91,3,1,2,5,0,1,3,3,0,116.75,106.5,10.25,0.75,4,106.5,116.75,-10.25,0.25,4,3,2,108.5,106.2,2.299999999999997,103.9,105.8,-1.8999999999999915,4.6,0.4,4.199999999999999,100.75,96.1,4.650000000000006,0.568,0.551,0.016999999999999904,0.663,0.585,0.07800000000000007,0.286,0.261,0.024999999999999967,0.736,0.741,-0.0050000000000000044,0.163,0.148,0.015000000000000013
2017-18,0041700125,2018-04-24,1610612748,1610612755,0,0,91,104,1,3,-2,5,1,0,3,3,0,106.5,116.75,-10.25,0.25,4,116.75,106.5,10.25,0.75,4,2,3,106.2,108.5,-2.299999999999997,105.8,103.9,1.8999999999999915,0.4,4.6,-4.199999999999999,96.1,100.75,-4.650000000000006,0.551,0.568,-0.016999999999999904,0.585,0.663,-0.07800000000000007,0.261,0.286,-0.024999999999999967,0.741,0.736,0.0050000000000000044,0.148,0.163,-0.015000000000000013
2017-18,0041700155,2018-04-24,1610612744,1610612759,1,1,99,91,3,1,2,5,0,1,2,2,0,107.25,98.25,9.0,0.75,4,98.25,107.25,-9.0,0.25,4,2,2,112.8,107.1,5.700000000000003,106.8,104.1,2.700000000000003,5.9,3.0,2.9000000000000004,100.35,95.7,4.6499999999999915,0.603,0.543,0.05999999999999994,0.685,0.583,0.10200000000000009,0.243,0.277,-0.03400000000000003,0.712,0.741,-0.029000000000000026,0.153,0.137,0.015999999999999986
2017-18,0041700155,2018-04-24,1610612759,1610612744,0,0,91,99,1,3,-2,5,1,0,2,2,0,98.25,107.25,-9.0,0.25,4,107.25,98.25,9.0,0.75,4,2,2,107.1,112.8,-5.700000000000003,104.1,106.8,-2.700000000000003,3.0,5.9,-2.9000000000000004,95.7,100.35,-4.6499999999999915,0.543,0.603,-0.05999999999999994,0.583,0.685,-0.10200000000000009,0.277,0.243,0.03400000000000003,0.741,0.712,0.029000000000000026,0.137,0.153,-0.015999999999999986
2017-18,0041700105,2018-04-25,1610612761,1610612764,1,1,108,98,2,2,0,5,0,0,3,3,0,111.25,113.25,-2.0,0.5,4,113.25,111.25,2.0,0.5,4,3,3,113.0,108.1,4.900000000000006,105.3,107.7,-2.4000000000000057,7.7,0.4,7.3,98.02,97.67,0.3499999999999943,0.575,0.56,0.014999999999999902,0.59,0.631,-0.041000000000000036,0.274,0.274,0.0,0.725,0.732,-0.007000000000000006,0.135,0.148,-0.012999999999999984
2017-18,0041700105,2018-04-25,1610612764,1610612761,0,0,98,108,2,2,0,5,0,0,3,3,0,113.25,111.25,2.0,0.5,4,111.25,113.25,-2.0,0.5,4,3,3,108.1,113.0,-4.900000000000006,107.7,105.3,2.4000000000000057,0.4,7.7,-7.3,97.67,98.02,-0.3499999999999943,0.56,0.575,-0.014999999999999902,0.631,0.59,0.041000000000000036,0.274,0.274,0.0,0.732,0.725,0.007000000000000006,0.148,0.135,0.012999999999999984
2017-18,0041700135,2018-04-25,1610612739,1610612754,1,1,98,95,2,2,0,5,0,0,3,3,0,93.5,96.75,-3.25,0.5,4,96.75,93.5,3.25,0.5,4,3,3,112.0,108.5,3.5,111.1,107.3,3.799999999999997,1.0,1.3,-0.30000000000000004,98.72,96.84,1.8799999999999955,0.584,0.557,0.026999999999999913,0.579,0.544,0.03499999999999992,0.243,0.271,-0.028000000000000025,0.73,0.721,0.009000000000000008,0.139,0.136,0.0030000000000000027
2017-18,0041700135,2018-04-25,1610612754,1610612739,0,0,95,98,2,2,0,5,0,0,3,3,0,96.75,93.5,3.25,0.5,4,93.5,96.75,-3.25,0.5,4,3,3,108.5,112.0,-3.5,107.3,111.1,-3.799999999999997,1.3,1.0,0.30000000000000004,96.84,98.72,-1.8799999999999955,0.557,0.584,-0.026999999999999913,0.544,0.579,-0.03499999999999992,0.271,0.243,0.028000000000000025,0.721,0.73,-0.009000000000000008,0.136,0.139,-0.0030000000000000027
2017-18,0041700145,2018-04-25,1610612745,1610612750,1,1,122,104,3,1,2,5,0,1,2,2,0,107.5,101.0,6.5,0.75,4,101.0,107.5,-6.5,0.25,4,3,3,114.1,112.5,1.5999999999999943,105.7,110.2,-4.5,8.4,2.3,6.1000000000000005,98.02,96.75,1.269999999999996,0.59,0.566,0.02400000000000002,0.557,0.553,0.0040000000000000036,0.254,0.289,-0.034999999999999976,0.75,0.72,0.030000000000000027,0.141,0.128,0.012999999999999984
2017-18,0041700145,2018-04-25,1610612750,1610612745,0,0,104,122,1,3,-2,5,1,0,2,2,0,101.0,107.5,-6.5,0.25,4,107.5,101.0,6.5,0.75,4,3,3,112.5,114.1,-1.5999999999999943,110.2,105.7,4.5,2.3,8.4,-6.1000000000000005,96.75,98.02,-1.269999999999996,0.566,0.59,-0.02400000000000002,0.553,0.557,-0.0040000000000000036,0.289,0.254,0.034999999999999976,0.72,0.75,-0.030000000000000027,0.128,0.141,-0.012999999999999984
2017-18,0041700175,2018-04-25,1610612760,1610612762,1,1,107,99,1,3,-2,5,1,0,2,2,0,102.25,109.5,-7.25,0.25,4,109.5,102.25,7.25,0.75,4,3,3,110.1,107.4,2.6999999999999886,106.4,103.0,3.4000000000000057,3.7,4.4,-0.7000000000000002,97.34,96.58,0.7600000000000051,0.546,0.564,-0.017999999999999905,0.535,0.586,-0.050999999999999934,0.32,0.256,0.064,0.725,0.756,-0.031000000000000028,0.143,0.152,-0.009000000000000008
2017-18,0041700175,2018-04-25,1610612762,1610612760,0,0,99,107,3,1,2,5,0,1,2,2,0,109.5,102.25,7.25,0.75,4,102.25,109.5,-7.25,0.25,4,3,3,107.4,110.1,-2.6999999999999886,103.0,106.4,-3.4000000000000057,4.4,3.7,0.7000000000000002,96.58,97.34,-0.7600000000000051,0.564,0.546,0.017999999999999905,0.586,0.535,0.050999999999999934,0.256,0.32,-0.064,0.756,0.725,0.031000000000000028,0.152,0.143,0.009000000000000008
2017-18,0041700116,2018-04-26,1610612749,1610612738,1,1,97,86,2,3,-1,6,1,0,2,2,0,104.0,103.8,0.2,0.4,5,103.8,104.0,-0.2,0.6,5,3,2,109.0,106.8,2.200000000000003,109.1,103.2,5.8999999999999915,-0.2,3.6,-3.8000000000000003,97.03,96.75,0.28000000000000114,0.571,0.552,0.018999999999999906,0.585,0.586,-0.0010000000000000009,0.244,0.263,-0.019000000000000017,0.709,0.739,-0.030000000000000027,0.142,0.144,-0.0020000000000000018
2017-18,0041700116,2018-04-26,1610612738,1610612749,0,0,86,97,3,2,1,6,0,1,2,2,0,103.8,104.0,-0.2,0.6,5,104.0,103.8,0.2,0.4,5,2,3,106.8,109.0,-2.200000000000003,103.2,109.1,-5.8999999999999915,3.6,-0.2,3.8000000000000003,96.75,97.03,-0.28000000000000114,0.552,0.571,-0.018999999999999906,0.586,0.585,0.0010000000000000009,0.263,0.244,0.019000000000000017,0.739,0.709,0.030000000000000027,0.144,0.142,0.0020000000000000018
2017-18,0041700106,2018-04-27,1610612764,1610612761,1,0,92,102,2,3,-1,6,1,0,2,2,0,110.2,110.6,-0.4,0.4,5,110.6,110.2,0.4,0.6,5,2,3,108.1,113.0,-4.900000000000006,107.7,105.3,2.4000000000000057,0.4,7.7,-7.3,97.67,98.02,-0.3499999999999943,0.56,0.575,-0.014999999999999902,0.631,0.59,0.041000000000000036,0.274,0.274,0.0,0.732,0.725,0.007000000000000006,0.148,0.135,0.012999999999999984
2017-18,0041700106,2018-04-27,1610612761,1610612764,0,1,102,92,3,2,1,6,0,1,2,2,0,110.6,110.2,0.4,0.6,5,110.2,110.6,-0.4,0.4,5,3,2,113.0,108.1,4.900000000000006,105.3,107.7,-2.4000000000000057,7.7,0.4,7.3,98.02,97.67,0.3499999999999943,0.575,0.56,0.014999999999999902,0.59,0.631,-0.041000000000000036,0.274,0.274,0.0,0.725,0.732,-0.007000000000000006,0.135,0.148,-0.012999999999999984
2017-18,0041700136,2018-04-27,1610612754,1610612739,1,1,121,87,2,3,-1,6,1,0,2,2,0,96.4,94.4,2.0,0.4,5,94.4,96.4,-2.0,0.6,5,3,3,108.5,112.0,-3.5,107.3,111.1,-3.799999999999997,1.3,1.0,0.30000000000000004,96.84,98.72,-1.8799999999999955,0.557,0.584,-0.026999999999999913,0.544,0.579,-0.03499999999999992,0.271,0.243,0.028000000000000025,0.721,0.73,-0.009000000000000008,0.136,0.139,-0.0030000000000000027
2017-18,0041700136,2018-04-27,1610612739,1610612754,0,0,87,121,3,2,1,6,0,1,2,2,0,94.4,96.4,-2.0,0.6,5,96.4,94.4,2.0,0.4,5,3,3,112.0,108.5,3.5,111.1,107.3,3.799999999999997,1.0,1.3,-0.30000000000000004,98.72,96.84,1.8799999999999955,0.584,0.557,0.026999999999999913,0.579,0.544,0.03499999999999992,0.243,0.271,-0.028000000000000025,0.73,0.721,0.009000000000000008,0.139,0.136,0.0030000000000000027
2017-18,0041700176,2018-04-27,1610612762,1610612760,1,1,96,91,3,2,1,6,0,1,2,2,0,107.4,103.2,4.2,0.6,5,103.2,107.4,-4.2,0.4,5,2,3,107.4,110.1,-2.6999999999999886,103.0,106.4,-3.4000000000000057,4.4,3.7,0.7000000000000002,96.58,97.34,-0.7600000000000051,0.564,0.546,0.017999999999999905,0.586,0.535,0.050999999999999934,0.256,0.32,-0.064,0.756,0.725,0.031000000000000028,0.152,0.143,0.009000000000000008
2017-18,0041700176,2018-04-27,1610612760,1610612762,0,0,91,96,2,3,-1,6,1,0,2,2,0,103.2,107.4,-4.2,0.4,5,107.4,103.2,4.2,0.6,5,3,2,110.1,107.4,2.6999999999999886,106.4,103.0,3.4000000000000057,3.7,4.4,-0.7000000000000002,97.34,96.58,0.7600000000000051,0.546,0.564,-0.017999999999999905,0.535,0.586,-0.050999999999999934,0.32,0.256,0.064,0.725,0.756,-0.031000000000000028,0.143,0.152,-0.009000000000000008
2017-18,0041700117,2018-04-28,1610612738,1610612749,1,1,112,96,3,3,0,7,1,1,2,2,0,98.4,102.0,-3.6,0.4,5,102.0,98.4,3.6,0.6,5,2,3,106.8,109.0,-2.200000000000003,103.2,109.1,-5.8999999999999915,3.6,-0.2,3.8000000000000003,96.75,97.03,-0.28000000000000114,0.552,0.571,-0.018999999999999906,0.586,0.585,0.0010000000000000009,0.263,0.244,0.019000000000000017,0.739,0.709,0.030000000000000027,0.144,0.142,0.0020000000000000018
2017-18,0041700117,2018-04-28,1610612749,1610612738,0,0,96,112,3,3,0,7,1,1,2,2,0,102.0,98.4,3.6,0.6,5,98.4,102.0,-3.6,0.4,5,3,2,109.0,106.8,2.200000000000003,109.1,103.2,5.8999999999999915,-0.2,3.6,-3.8000000000000003,97.03,96.75,0.28000000000000114,0.571,0.552,0.018999999999999906,0.585,0.586,-0.0010000000000000009,0.244,0.263,-0.019000000000000017,0.709,0.739,-0.030000000000000027,0.142,0.144,-0.0020000000000000018
2017-18,0041700231,2018-04-28,1610612744,1610612740,1,1,123,101,0,0,0,1,0,0,4,7,-3,105.6,96.8,8.8,0.8,5,114.5,105.5,9.0,1.0,4,2,2,112.8,108.5,4.299999999999997,106.8,107.4,-0.6000000000000085,5.9,1.1,4.800000000000001,100.35,101.48,-1.1300000000000097,0.603,0.573,0.030000000000000027,0.685,0.627,0.05800000000000005,0.243,0.24,0.0030000000000000027,0.712,0.726,-0.014000000000000012,0.153,0.145,0.008000000000000007
2017-18,0041700231,2018-04-28,1610612740,1610612744,0,0,101,123,0,0,0,1,0,0,7,4,3,114.5,105.5,9.0,1.0,4,105.6,96.8,8.8,0.8,5,2,2,108.5,112.8,-4.299999999999997,107.4,106.8,0.6000000000000085,1.1,5.9,-4.800000000000001,101.48,100.35,1.1300000000000097,0.573,0.603,-0.030000000000000027,0.627,0.685,-0.05800000000000005,0.24,0.243,-0.0030000000000000027,0.726,0.712,0.014000000000000012,0.145,0.153,-0.008000000000000007
2017-18,0041700137,2018-04-29,1610612739,1610612754,1,1,105,101,3,3,0,7,1,1,2,2,0,95.8,101.0,-5.2,0.6,5,101.0,95.8,5.2,0.4,5,2,3,112.0,108.5,3.5,111.1,107.3,3.799999999999997,1.0,1.3,-0.30000000000000004,98.72,96.84,1.8799999999999955,0.584,0.557,0.026999999999999913,0.579,0.544,0.03499999999999992,0.243,0.271,-0.028000000000000025,0.73,0.721,0.009000000000000008,0.139,0.136,0.0030000000000000027
2017-18,0041700137,2018-04-29,1610612754,1610612739,0,0,101,105,3,3,0,7,1,1,2,2,0,101.0,95.8,5.2,0.4,5,95.8,101.0,-5.2,0.6,5,3,2,108.5,112.0,-3.5,107.3,111.1,-3.799999999999997,1.3,1.0,0.30000000000000004,96.84,98.72,-1.8799999999999955,0.557,0.584,-0.026999999999999913,0.544,0.579,-0.03499999999999992,0.271,0.243,0.028000000000000025,0.721,0.73,-0.009000000000000008,0.136,0.139,-0.0030000000000000027
2017-18,0041700221,2018-04-29,1610612745,1610612762,1,1,110,96,0,0,0,1,0,0,4,2,2,110.4,101.6,8.8,0.8,5,105.0,98.2,6.8,0.8,5,3,2,114.1,107.4,6.699999999999989,105.7,103.0,2.700000000000003,8.4,4.4,4.0,98.02,96.58,1.4399999999999977,0.59,0.564,0.026000000000000023,0.557,0.586,-0.028999999999999915,0.254,0.256,-0.0020000000000000018,0.75,0.756,-0.006000000000000005,0.141,0.152,-0.01100000000000001
2017-18,0041700221,2018-04-29,1610612762,1610612745,0,0,96,110,0,0,0,1,0,0,2,4,-2,105.0,98.2,6.8,0.8,5,110.4,101.6,8.8,0.8,5,2,3,107.4,114.1,-6.699999999999989,103.0,105.7,-2.700000000000003,4.4,8.4,-4.0,96.58,98.02,-1.4399999999999977,0.564,0.59,-0.026000000000000023,0.586,0.557,0.028999999999999915,0.256,0.254,0.0020000000000000018,0.756,0.75,0.006000000000000005,0.152,0.141,0.01100000000000001
2017-18,0041700211,2018-04-30,1610612738,1610612755,1,1,117,101,0,0,0,1,0,0,2,6,-4,96.8,100.0,-3.2,0.4,5,114.2,103.4,10.8,0.8,5,1,3,106.8,108.5,-1.7000000000000028,103.2,103.9,-0.7000000000000028,3.6,4.6,-0.9999999999999996,96.75,100.75,-4.0,0.552,0.568,-0.015999999999999903,0.586,0.663,-0.07700000000000007,0.263,0.286,-0.022999999999999965,0.739,0.736,0.0030000000000000027,0.144,0.163,-0.019000000000000017
2017-18,0041700211,2018-04-30,1610612755,1610612738,0,0,101,117,0,0,0,1,0,0,6,2,4,114.2,103.4,10.8,0.8,5,96.8,100.0,-3.2,0.4,5,3,1,108.5,106.8,1.7000000000000028,103.9,103.2,0.7000000000000028,4.6,3.6,0.9999999999999996,100.75,96.75,4.0,0.568,0.552,0.015999999999999903,0.663,0.586,0.07700000000000007,0.286,0.263,0.022999999999999965,0.736,0.739,-0.0030000000000000027,0.163,0.144,0.019000000000000017
2017-18,0041700201,2018-05-01,1610612761,1610612739,1,0,112,113,0,0,0,1,0,0,4,2,2,108.2,107.4,0.8,0.6,5,96.8,101.8,-5.0,0.6,5,3,3,113.0,112.0,1.0,105.3,111.1,-5.799999999999997,7.7,1.0,6.7,98.02,98.72,-0.7000000000000028,0.575,0.584,-0.009000000000000008,0.59,0.579,0.01100000000000001,0.274,0.243,0.031000000000000028,0.725,0.73,-0.0050000000000000044,0.135,0.139,-0.0040000000000000036
2017-18,0041700201,2018-05-01,1610612739,1610612761,0,1,113,112,0,0,0,1,0,0,2,4,-2,96.8,101.8,-5.0,0.6,5,108.2,107.4,0.8,0.6,5,3,3,112.0,113.0,-1.0,111.1,105.3,5.799999999999997,1.0,7.7,-6.7,98.72,98.02,0.7000000000000028,0.584,0.575,0.009000000000000008,0.579,0.59,-0.01100000000000001,0.243,0.274,-0.031000000000000028,0.73,0.725,0.0050000000000000044,0.139,0.135,0.0040000000000000036
2017-18,0041700232,2018-05-01,1610612744,1610612740,1,1,121,116,1,0,1,2,0,0,3,3,0,107.6,98.6,9.0,0.8,5,111.8,109.0,2.8,0.8,5,3,2,112.8,108.5,4.299999999999997,106.8,107.4,-0.6000000000000085,5.9,1.1,4.800000000000001,100.35,101.48,-1.1300000000000097,0.603,0.573,0.030000000000000027,0.685,0.627,0.05800000000000005,0.243,0.24,0.0030000000000000027,0.712,0.726,-0.014000000000000012,0.153,0.145,0.008000000000000007
2017-18,0041700232,2018-05-01,1610612740,1610612744,0,0,116,121,0,1,-1,2,0,0,3,3,0,111.8,109.0,2.8,0.8,5,107.6,98.6,9.0,0.8,5,2,3,108.5,112.8,-4.299999999999997,107.4,106.8,0.6000000000000085,1.1,5.9,-4.800000000000001,101.48,100.35,1.1300000000000097,0.573,0.603,-0.030000000000000027,0.627,0.685,-0.05800000000000005,0.24,0.243,-0.0030000000000000027,0.726,0.712,0.014000000000000012,0.145,0.153,-0.008000000000000007
2017-18,0041700222,2018-05-02,1610612745,1610612762,1,0,108,116,1,0,1,2,0,0,3,3,0,111.6,100.6,11.0,0.8,5,103.8,101.2,2.6,0.6,5,3,2,114.1,107.4,6.699999999999989,105.7,103.0,2.700000000000003,8.4,4.4,4.0,98.02,96.58,1.4399999999999977,0.59,0.564,0.026000000000000023,0.557,0.586,-0.028999999999999915,0.254,0.256,-0.0020000000000000018,0.75,0.756,-0.006000000000000005,0.141,0.152,-0.01100000000000001
2017-18,0041700222,2018-05-02,1610612762,1610612745,0,1,116,108,0,1,-1,2,0,0,3,3,0,103.8,101.2,2.6,0.6,5,111.6,100.6,11.0,0.8,5,2,3,107.4,114.1,-6.699999999999989,103.0,105.7,-2.700000000000003,4.4,8.4,-4.0,96.58,98.02,-1.4399999999999977,0.564,0.59,-0.026000000000000023,0.586,0.557,0.028999999999999915,0.256,0.254,0.0020000000000000018,0.756,0.75,0.006000000000000005,0.152,0.141,0.01100000000000001
2017-18,0041700202,2018-05-03,1610612761,1610612739,1,0,110,128,0,1,-1,2,0,0,2,2,0,104.6,106.2,-1.6,0.4,5,101.4,105.8,-4.4,0.8,5,3,3,113.0,112.0,1.0,105.3,111.1,-5.799999999999997,7.7,1.0,6.7,98.02,98.72,-0.7000000000000028,0.575,0.584,-0.009000000000000008,0.59,0.579,0.01100000000000001,0.274,0.243,0.031000000000000028,0.725,0.73,-0.0050000000000000044,0.135,0.139,-0.0040000000000000036
